SK_ID_CURR,split
153453,train
153454,train
153456,train
153457,train
153460,train
153464,train
153465,train
153466,train
153469,train
153470,train
153473,train
153474,train
153476,train
153478,train
153481,train
153482,train
153483,train
153484,train
153485,train
153486,train
153488,train
153489,train
153494,train
153495,train
153497,train
153498,train
153499,train
153500,train
153504,train
153508,train
153509,train
153511,train
153515,train
153516,train
153521,train
153522,train
153523,train
153524,train
153525,train
153526,train
153527,train
153529,train
153533,train
153534,train
153535,train
153536,train
153537,train
153538,train
153539,train
153540,train
153542,train
153545,train
153546,train
153549,train
153550,train
153551,train
153552,train
153554,train
153555,train
153557,train
153558,train
153560,train
153562,train
153563,train
153564,train
153565,train
153566,train
153568,train
153570,train
153571,train
153572,train
153573,train
153576,train
153578,train
153580,train
153584,train
153585,train
153586,train
153587,train
153588,train
153597,train
153600,train
153602,train
153604,train
153605,train
153607,train
153609,train
153610,train
153612,train
153613,train
153615,train
153617,train
153618,train
153620,train
153621,train
153622,train
153623,train
153624,train
153627,train
153628,train
153629,train
153633,train
153634,train
153635,train
153636,train
153637,train
153639,train
153640,train
153642,train
153644,train
153645,train
153647,train
153648,train
153649,train
153650,train
153651,train
153652,train
153656,train
153657,train
153658,train
153659,train
153660,train
153662,train
153663,train
153665,train
153666,train
153667,train
153668,train
153669,train
153671,train
153674,train
153675,train
153678,train
153680,train
153683,train
153684,train
153685,train
153687,train
153688,train
153689,train
153690,train
153691,train
153692,train
153694,train
153695,train
153696,train
153697,train
153699,train
153701,train
153702,train
153703,train
153705,train
153709,train
153711,train
153712,train
153713,train
153714,train
153716,train
153717,train
153719,train
153722,train
153723,train
153724,train
153725,train
153726,train
153727,train
153729,train
153730,train
153731,train
153733,train
153735,train
153736,train
153737,train
153739,train
153740,train
153741,train
153742,train
153745,train
153746,train
153747,train
153749,train
153750,train
153752,train
153753,train
153755,train
153761,train
153762,train
153763,train
153767,train
153769,train
153773,train
153774,train
153775,train
153776,train
153777,train
153780,train
153784,train
153786,train
153787,train
153788,train
153790,train
153791,train
153792,train
153794,train
153798,train
153799,train
153800,train
153801,train
153804,train
153805,train
153807,train
153808,train
153812,train
153814,train
153816,train
153819,train
153820,train
153822,train
153824,train
153825,train
153826,train
153827,train
153828,train
153829,train
153832,train
153833,train
153836,train
153838,train
153840,train
153841,train
153843,train
153844,train
153848,train
153849,train
153851,train
153852,train
153856,train
153858,train
153859,train
153862,train
153863,train
153864,train
153866,train
153868,train
153869,train
153870,train
153871,train
153872,train
153874,train
153876,train
153877,train
153878,train
153879,train
153881,train
153887,train
153889,train
153891,train
153894,train
153896,train
153899,train
153900,train
153903,train
153904,train
153906,train
153907,train
153908,train
153910,train
153911,train
153912,train
153913,train
153914,train
153915,train
153916,train
153917,train
153918,train
153919,train
153920,train
153921,train
153923,train
153925,train
153927,train
153930,train
153932,train
153934,train
153935,train
153939,train
153940,train
153943,train
153944,train
153945,train
153946,train
153947,train
153948,train
153950,train
153952,train
153953,train
153954,train
153955,train
153956,train
153957,train
153958,train
153959,train
153962,train
153963,train
153964,train
153965,train
153966,train
153967,train
153969,train
153970,train
153971,train
153972,train
153973,train
153974,train
153975,train
153976,train
153977,train
153978,train
153982,train
153983,train
153984,train
153987,train
153990,train
153991,train
153992,train
153993,train
153994,train
153995,train
153996,train
153997,train
153998,train
154000,train
154001,train
154002,train
154004,train
154006,train
154007,train
154008,train
154009,train
154011,train
154012,train
154014,train
154016,train
154018,train
154021,train
154022,train
154023,train
154026,train
154027,train
154029,train
154031,train
154032,train
154033,train
154034,train
154035,train
154036,train
154037,train
154038,train
154040,train
154042,train
154048,train
154050,train
154051,train
154052,train
154055,train
154059,train
154062,train
154063,train
154064,train
154066,train
154069,train
154070,train
154071,train
154072,train
154075,train
154076,train
154077,train
154079,train
154084,train
154086,train
154087,train
154088,train
154089,train
154090,train
154091,train
154092,train
154093,train
154094,train
154096,train
154097,train
154098,train
154099,train
154104,train
154105,train
154106,train
154107,train
154109,train
154110,train
154111,train
154112,train
154113,train
154114,train
154116,train
154119,train
154123,train
154125,train
154126,train
154127,train
154129,train
154130,train
154131,train
154132,train
154135,train
154138,train
154139,train
154144,train
154146,train
154147,train
154149,train
154150,train
154153,train
154154,train
154155,train
154157,train
154159,train
154161,train
154162,train
154164,train
154165,train
154166,train
154167,train
154169,train
154173,train
154174,train
154175,train
154177,train
154178,train
154179,train
154180,train
154182,train
154183,train
154185,train
154186,train
154189,train
154192,train
154193,train
154195,train
154197,train
154198,train
154200,train
154201,train
154203,train
154205,train
154206,train
154207,train
154208,train
154209,train
154210,train
154211,train
154212,train
154213,train
154214,train
154217,train
154219,train
154221,train
154223,train
154226,train
154228,train
154230,train
154231,train
154232,train
154233,train
154234,train
154235,train
154236,train
154237,train
154238,train
154239,train
154242,train
154245,train
154246,train
154249,train
154250,train
154253,train
154255,train
154256,train
154258,train
154259,train
154260,train
154261,train
154262,train
154263,train
154266,train
154267,train
154270,train
154271,train
154272,train
154273,train
154275,train
154276,train
154277,train
154278,train
154279,train
154280,train
154281,train
154285,train
154287,train
154288,train
154289,train
154290,train
154291,train
154293,train
154295,train
154296,train
154298,train
154300,train
154302,train
154303,train
154304,train
154305,train
154306,train
154308,train
154310,train
154311,train
154312,train
154313,train
154314,train
154316,train
154317,train
154318,train
154319,train
154320,train
154322,train
154323,train
154324,train
154326,train
154328,train
154330,train
154331,train
154333,train
154334,train
154336,train
154337,train
154339,train
154340,train
154341,train
154342,train
154343,train
154345,train
154348,train
154349,train
154350,train
154351,train
154352,train
154354,train
154355,train
154358,train
154360,train
154361,train
154363,train
154364,train
154366,train
154367,train
154368,train
154370,train
154371,train
154373,train
154380,train
154381,train
154383,train
154386,train
154387,train
154388,train
154390,train
154391,train
154392,train
154394,train
154395,train
154396,train
154398,train
154400,train
154408,train
154410,train
154411,train
154413,train
154414,train
154418,train
154419,train
154420,train
154421,train
154422,train
154423,train
154424,train
154427,train
154432,train
154433,train
154434,train
154435,train
154436,train
154439,train
154443,train
154445,train
154448,train
154449,train
154451,train
154452,train
154453,train
154454,train
154458,train
154459,train
154461,train
154462,train
154463,train
154464,train
154465,train
154466,train
154467,train
154474,train
154475,train
154478,train
154479,train
154482,train
154483,train
154484,train
154485,train
154487,train
154488,train
154490,train
154493,train
154494,train
154495,train
154496,train
154497,train
154498,train
154499,train
154501,train
154505,train
154506,train
154508,train
154510,train
154511,train
154513,train
154514,train
154515,train
154516,train
154517,train
154518,train
154520,train
154521,train
154523,train
154525,train
154528,train
154530,train
154531,train
154532,train
154533,train
154534,train
154536,train
154538,train
154539,train
154540,train
154541,train
154544,train
154545,train
154546,train
